"","會員編號","櫃位名稱","課別名稱","商品類別名稱","全館消費金額","全館交易筆數","統計日期","性別","年齡層","最近消費日期","累積消費頻率","累積消費金額","卡友分群類別名稱"
"3220","185920","54003_COCO&#22769;番屋","06_美食二課","主題餐廳",1029,2,2014-01-17,"M","50-59歲",7,213,242521,"VIP顧客"
"3221","185920","51020_和田精緻涮涮鍋","05_美食一課","熟食",1016,2,2014-01-11,"M","50-59歲",7,213,242521,"VIP顧客"
"3222","185920","21012_VELLE MOVEN","01_美用一課","女鞋",3000,2,2014-01-27,"M","50-59歲",7,213,242521,"VIP顧客"
"3223","185920","41017_Earl Jean","04_服飾二課","牛仔服飾",4296,2,2014-02-04,"M","50-59歲",7,213,242521,"VIP顧客"
"3224","185920","54003_COCO&#22769;番屋","06_美食二課","主題餐廳",511,2,2014-03-09,"M","50-59歲",7,213,242521,"VIP顧客"
"3225","185920","51077_和田精緻涮涮鍋","05_美食一課","熟食",1135,2,2014-05-10,"M","50-59歲",7,213,242521,"VIP顧客"
"3226","185920","51020_和田精緻涮涮鍋","05_美食一課","熟食",1000,2,2014-04-13,"M","50-59歲",7,213,242521,"VIP顧客"
"3227","185920","54003_COCO&#22769;番屋","06_美食二課","主題餐廳",472,2,2014-05-28,"M","50-59歲",7,213,242521,"VIP顧客"
"3228","185920","22056_Crystal Ball","02_美用二課","女包",2500,2,2014-06-21,"M","50-59歲",7,213,242521,"VIP顧客"
"3229","185920","33037_abito","03_服飾一課","進口少女服飾",5396,4,2014-06-28,"M","50-59歲",7,213,242521,"VIP顧客"
"3230","185934","22013_KINAZ","02_美用二課","女包",3402,2,2013-06-30,"F","20-29歲",320,3,6150,"警戒顧客"
"3231","185934","43635_ccilu","04_服飾二課","街頭運動",1768,2,2013-06-30,"F","20-29歲",320,3,6150,"警戒顧客"
"3232","185934","21058_Zucca","01_美用一課","少女鞋",980,2,2015-02-15,"F","20-29歲",320,3,6150,"警戒顧客"
"3233","186039","51034_&#28201;德德式烘焙","05_美食一課","西點麵包",100,2,2011-04-30,"F","20-29歲",1000,8,7234,"流失顧客"
"3234","186039","51006_米歇蘭","05_美食一課","熟食",158,2,2011-08-02,"F","20-29歲",1000,8,7234,"流失顧客"
"3235","186039","11017_KOSE","01_美用一課","自營化妝品",810,2,2011-09-20,"F","20-29歲",1000,8,7234,"流失顧客"
"3236","186039","22014_miryoku","02_美用二課","女包",1104,2,2011-09-20,"F","20-29歲",1000,8,7234,"流失顧客"
"3237","186039","51008_韓州豆腐鍋","05_美食一課","熟食",140,2,2013-04-06,"F","20-29歲",1000,8,7234,"流失顧客"
"3238","186039","51014_油桐花","05_美食一課","熟食",142,2,2013-04-06,"F","20-29歲",1000,8,7234,"流失顧客"
"3239","186039","31017_ZARA","03_服飾一課","進口服飾名店",1980,1,2013-04-06,"F","20-29歲",1000,8,7234,"流失顧客"
"3240","186039","21061_VIVENTY","01_美用一課","女鞋",2800,2,2013-04-06,"F","20-29歲",1000,8,7234,"流失顧客"
"3241","186662","11028_magic shop","01_美用一課","少女彩妝保養",779,1,2011-01-21,"F","20-29歲",245,15,15259,"警戒顧客"
"3242","186662","43008_zooyork&ecko&gravis","04_服飾二課","街頭運動",1408,2,2011-01-21,"F","20-29歲",245,15,15259,"警戒顧客"
"3243","186662","34606_Betty Boop","03_服飾一課","臨時櫃",1311,2,2011-01-21,"F","20-29歲",245,15,15259,"警戒顧客"
"3244","186662","51014_油桐花","05_美食一課","熟食",158,2,2011-01-21,"F","20-29歲",245,15,15259,"警戒顧客"
"3245","186662","51025_廣安階","05_美食一課","冰品輕食",110,2,2011-01-21,"F","20-29歲",245,15,15259,"警戒顧客"
"3246","186662","73007_GOOD DAY","02_美用二課","雜貨配件",350,1,2011-01-21,"F","20-29歲",245,15,15259,"警戒顧客"
"3247","186662","51049_楊記蚌麵","05_美食一課","熟食",150,2,2011-12-01,"F","20-29歲",245,15,15259,"警戒顧客"
"3248","186662","51658_橘村屋","05_美食一課","臨時櫃",320,2,2011-12-01,"F","20-29歲",245,15,15259,"警戒顧客"
"3249","186662","51049_楊記蚌麵","05_美食一課","熟食",135,2,2012-01-17,"F","20-29歲",245,15,15259,"警戒顧客"
"3250","186662","34009_PINK","03_服飾一課","國產少女服飾",6450,2,2012-01-17,"F","20-29歲",245,15,15259,"警戒顧客"
"3251","186662","11028_magic shop","01_美用一課","少女彩妝保養",1489,2,2012-01-17,"F","20-29歲",245,15,15259,"警戒顧客"
"3252","186662","43024_SKECHERS","04_服飾二課","街頭運動",2190,2,2015-05-01,"F","20-29歲",245,15,15259,"警戒顧客"
"3253","186662","51075_橫井烏龍麵","05_美食一課","熟食",109,2,2015-05-01,"F","20-29歲",245,15,15259,"警戒顧客"
"3254","186662","51065_雪嶽山","05_美食一課","熟食",150,2,2015-04-03,"F","20-29歲",245,15,15259,"警戒顧客"
"3255","186662","51049_楊記蚌麵","05_美食一課","熟食",150,2,2015-04-30,"F","20-29歲",245,15,15259,"警戒顧客"
"3256","186663","51038_意廬","05_美食一課","西點麵包",130,2,2011-06-29,"F","40-49歲",213,18,18905,"忠誠顧客"
"3257","186663","51019_明德素食園","05_美食一課","熟食",103,2,2012-04-11,"F","40-49歲",213,18,18905,"忠誠顧客"
"3258","186663","51643_ANNA COCOA","05_美食一課","臨時櫃",234,2,2012-02-23,"F","40-49歲",213,18,18905,"忠誠顧客"
"3259","186663","51019_明德素食園","05_美食一課","熟食",107,2,2012-01-31,"F","40-49歲",213,18,18905,"忠誠顧客"
"3260","186663","44608_名人泳裝","04_服飾二課","臨時櫃",3184,2,2012-08-07,"F","40-49歲",213,18,18905,"忠誠顧客"
"3261","186663","52010_快車肉乾","05_美食一課","伴手禮品",400,2,2012-07-09,"F","40-49歲",213,18,18905,"忠誠顧客"
"3262","186663","44016_Quiksilver & ROXY","04_服飾二課","戶外休閒服飾",1584,2,2012-08-07,"F","40-49歲",213,18,18905,"忠誠顧客"
"3263","186663","51005_紀文","05_美食一課","熟食",130,2,2013-06-18,"F","40-49歲",213,18,18905,"忠誠顧客"
"3264","186663","11046_shu uemura","01_美用一課","自營化妝品",1485,2,2013-11-22,"F","40-49歲",213,18,18905,"忠誠顧客"
"3265","186663","11031_LUSH","01_美用一課","少女彩妝保養",199,2,2013-12-30,"F","40-49歲",213,18,18905,"忠誠顧客"
"3266","186663","11014_SKII","01_美用一課","自營化妝品",5040,2,2013-11-22,"F","40-49歲",213,18,18905,"忠誠顧客"
"3267","186663","44016_Quiksilver & ROXY","04_服飾二課","戶外休閒服飾",680,2,2015-02-19,"F","40-49歲",213,18,18905,"忠誠顧客"
"3268","186663","51057_ANNA  COCOA","05_美食一課","西點麵包",342,2,2015-05-18,"F","40-49歲",213,18,18905,"忠誠顧客"
"3269","186663","43002_adidas","04_服飾二課","運動名店",842,2,2015-06-02,"F","40-49歲",213,18,18905,"忠誠顧客"
"3270","186663","51056_大阪道頓堀","05_美食一課","熟食",770,2,2014-07-27,"F","40-49歲",213,18,18905,"忠誠顧客"
"3271","186663","11057_SaSa","01_美用一課","化妝品",215,2,2014-08-02,"F","40-49歲",213,18,18905,"忠誠顧客"
"3272","186663","11036_阿原肥皂","01_美用一課","沐浴香氛",300,2,2014-11-06,"F","40-49歲",213,18,18905,"忠誠顧客"
"3273","186663","43002_adidas","04_服飾二課","運動名店",3160,2,2014-06-26,"F","40-49歲",213,18,18905,"忠誠顧客"
"3274","187195","81000_紅色檳氛","11_自營一部","CAFE",1140,1,2011-05-09,"F","20-29歲",1445,3,1693,"流失顧客"
"3275","187195","11024_THE BODY SHOP","01_美用一課","少女彩妝保養",490,2,2011-02-06,"F","20-29歲",1445,3,1693,"流失顧客"
"3276","187195","54005_MISO","06_美食二課","主題餐廳",63,2,2012-01-17,"F","20-29歲",1445,3,1693,"流失顧客"
"3277","187348","62003_行遍天下","06_美食二課","生活服飾區",300,1,2011-09-18,"F","40-49歲",1539,2,750,"流失顧客"
"3278","187348","62003_行遍天下","06_美食二課","生活服飾區",450,2,2011-10-15,"F","40-49歲",1539,2,750,"流失顧客"
"3279","18739","52006_寶泉","05_美食一課","伴手禮品",960,2,2013-07-31,"M","30-39歲",884,1,960,"初次消費者"
"3280","187426","51012_旭成鐵板","05_美食一課","熟食",140,2,2011-08-23,"M","20-29歲",1592,1,140,"初次消費者"
"3281","187748","51019_明德素食園","05_美食一課","熟食",306,2,2011-01-15,"F","40-49歲",1670,5,1389,"流失顧客"
"3282","187748","51019_明德素食園","05_美食一課","熟食",455,4,2011-06-06,"F","40-49歲",1670,5,1389,"流失顧客"
"3283","187748","51016_北平田園","05_美食一課","熟食",125,2,2011-01-15,"F","40-49歲",1670,5,1389,"流失顧客"
"3284","187748","51040_Richard Blanc","05_美食一課","西點麵包",105,2,2011-03-12,"F","40-49歲",1670,5,1389,"流失顧客"
"3285","187748","51019_明德素食園","05_美食一課","熟食",398,2,2011-02-28,"F","40-49歲",1670,5,1389,"流失顧客"
"3286","187757","54012_傳鮮樓","06_美食二課","主題餐廳",20691,4,2011-11-05,"M","40-49歲",34,17,78602,"警戒顧客"
"3287","187757","33016_ESPRIT","03_服飾一課","進口少女服飾",2492,2,2011-11-26,"M","40-49歲",34,17,78602,"警戒顧客"
"3288","187757","41015_HANG TEN","04_服飾二課","國產中性服飾",2290,2,2011-11-26,"M","40-49歲",34,17,78602,"警戒顧客"
"3289","187757","11015_SHISEIDO","01_美用一課","自營化妝品",2790,2,2011-12-24,"M","40-49歲",34,17,78602,"警戒顧客"
"3290","187757","51029_Yamazaki山崎麵包","05_美食一課","西點麵包",100,2,2011-12-24,"M","40-49歲",34,17,78602,"警戒顧客"
"3291","187757","53001_JASONS超市","05_美食一課","超市",174,1,2011-12-24,"M","40-49歲",34,17,78602,"警戒顧客"
"3292","187757","43021_K-SWISS","04_服飾二課","運動名店",2554,2,2011-11-26,"M","40-49歲",34,17,78602,"警戒顧客"
"3293","187757","54012_傳鮮樓","06_美食二課","主題餐廳",1285,2,2011-12-24,"M","40-49歲",34,17,78602,"警戒顧客"
"3294","187757","73006_A D Home  -轉運站","02_美用二課","寢具",1200,2,2011-11-26,"M","40-49歲",34,17,78602,"警戒顧客"
"3295","187757","43003_PUMA","04_服飾二課","運動名店",1344,2,2012-12-01,"M","40-49歲",34,17,78602,"警戒顧客"
"3296","187757","72001_SONY","02_美用二課","3C",98,2,2012-12-01,"M","40-49歲",34,17,78602,"警戒顧客"
"3297","187757","73612_La Belle","02_美用二課","臨時櫃",3662,2,2012-12-01,"M","40-49歲",34,17,78602,"警戒顧客"
"3298","187757","43021_K-SWISS","04_服飾二課","運動名店",990,2,2012-12-01,"M","40-49歲",34,17,78602,"警戒顧客"
"3299","187757","54013_饗食天堂","06_美食二課","主題餐廳",15744,2,2013-07-05,"M","40-49歲",34,17,78602,"警戒顧客"
"3300","187757","54013_饗食天堂","06_美食二課","主題餐廳",3592,2,2015-11-28,"M","40-49歲",34,17,78602,"警戒顧客"
"3301","187757","54013_饗食天堂","06_美食二課","主題餐廳",19430,2,2014-08-21,"M","40-49歲",34,17,78602,"警戒顧客"
"3302","187757","51070_SAISON du SOLEIL","05_美食一課","西點麵包",166,2,2014-08-21,"M","40-49歲",34,17,78602,"警戒顧客"
"3303","188205","12002_Aubade","02_美用二課","進口內睡衣",6940,2,2011-02-01,"F","30-39歲",1134,7,16120,"流失顧客"
"3304","188205","11019_JAQUA","01_美用一課","少女彩妝保養",2179,2,2011-05-06,"F","30-39歲",1134,7,16120,"流失顧客"
"3305","188205","12018_sloggi","02_美用二課","少女內衣",1880,2,2011-11-19,"F","30-39歲",1134,7,16120,"流失顧客"
"3306","188205","33016_ESPRIT","03_服飾一課","進口少女服飾",1287,2,2011-07-01,"F","30-39歲",1134,7,16120,"流失顧客"
"3307","188205","33016_ESPRIT","03_服飾一課","進口少女服飾",684,2,2011-11-19,"F","30-39歲",1134,7,16120,"流失顧客"
"3308","188205","33016_ESPRIT","03_服飾一課","進口少女服飾",1770,2,2012-03-09,"F","30-39歲",1134,7,16120,"流失顧客"
"3309","188205","11649_JAQUA","01_美用一課","臨時櫃",1380,2,2012-11-23,"F","30-39歲",1134,7,16120,"流失顧客"
"3310","188352","24004_樺琦屋","02_美用二課","眼鏡鐘錶",2230,2,2011-05-05,"F","30-39歲",544,31,128457,"忠誠顧客"
"3311","188352","31008_SWAROVSKI","02_美用二課","流行飾品",4050,2,2011-05-02,"F","30-39歲",544,31,128457,"忠誠顧客"
"3312","188352","51022_八千代","05_美食一課","熟食",1368,2,2011-05-22,"F","30-39歲",544,31,128457,"忠誠顧客"
"3313","188352","51042_三巡海南雞飯","05_美食一課","熟食",170,2,2011-09-10,"F","30-39歲",544,31,128457,"忠誠顧客"
"3314","188352","51009_九龍茶水攤","05_美食一課","熟食",160,2,2011-09-10,"F","30-39歲",544,31,128457,"忠誠顧客"
"3315","188352","51006_米歇蘭","05_美食一課","熟食",198,2,2011-09-10,"F","30-39歲",544,31,128457,"忠誠顧客"
"3316","188352","22001_MONTBLANC","02_美用二課","中性雜貨配件",12400,2,2013-06-07,"F","30-39歲",544,31,128457,"忠誠顧客"
"3317","188352","41027_adidas originals","04_服飾二課","進口中性服飾",2384,2,2013-08-06,"F","30-39歲",544,31,128457,"忠誠顧客"
"3318","188352","23025_SWAROVSKI","02_美用二課","流行飾品",3325,2,2013-08-01,"F","30-39歲",544,31,128457,"忠誠顧客"
"3319","188352","44016_Quiksilver & ROXY","04_服飾二課","戶外休閒服飾",1200,2,2013-07-01,"F","30-39歲",544,31,128457,"忠誠顧客"
"3320","188352","22001_MONTBLANC","02_美用二課","中性雜貨配件",8300,2,2013-08-06,"F","30-39歲",544,31,128457,"忠誠顧客"
"3321","188352","44016_Quiksilver & ROXY","04_服飾二課","戶外休閒服飾",2190,2,2013-08-13,"F","30-39歲",544,31,128457,"忠誠顧客"
"3322","188352","54009_元定食","06_美食二課","主題餐廳",1285,2,2013-12-29,"F","30-39歲",544,31,128457,"忠誠顧客"
"3323","188352","41023_GLOBAL WORK","04_服飾二課","進口中性服飾",581,2,2013-08-13,"F","30-39歲",544,31,128457,"忠誠顧客"
"3324","188352","54012_傳鮮樓","06_美食二課","主題餐廳",1513,2,2013-07-01,"F","30-39歲",544,31,128457,"忠誠顧客"
"3325","188352","54012_傳鮮樓","06_美食二課","主題餐廳",1832,2,2013-08-11,"F","30-39歲",544,31,128457,"忠誠顧客"
"3326","188352","44622_巴西泳裝","04_服飾二課","臨時櫃",8660,4,2013-07-01,"F","30-39歲",544,31,128457,"忠誠顧客"
"3327","188352","33052_BENSIMON","03_服飾一課","進口個性服飾",2505,2,2014-07-06,"F","30-39歲",544,31,128457,"忠誠顧客"
"3328","188352","43015_ROYAL","04_服飾二課","街頭運動",1767,2,2014-07-06,"F","30-39歲",544,31,128457,"忠誠顧客"
"3329","188352","21035_ORWARE","01_美用一課","休閒鞋/男鞋",2580,2,2014-01-01,"F","30-39歲",544,31,128457,"忠誠顧客"
"3330","188352","43017_DC","04_服飾二課","街頭運動",1000,2,2014-06-02,"F","30-39歲",544,31,128457,"忠誠顧客"
"3331","188352","11021_E-nail","01_美用一課","少女彩妝保養",598,2,2014-05-24,"F","30-39歲",544,31,128457,"忠誠顧客"
"3332","188352","63003_PRIMAVERA","01_美用一課","沐浴香氛",3543,6,2014-01-09,"F","30-39歲",544,31,128457,"忠誠顧客"
"3333","188352","54009_元定食","06_美食二課","主題餐廳",1806,2,2014-06-02,"F","30-39歲",544,31,128457,"忠誠顧客"
"3334","188352","43017_DC","04_服飾二課","街頭運動",1976,2,2014-01-01,"F","30-39歲",544,31,128457,"忠誠顧客"
"3335","188352","24009_TISSOT","02_美用二課","眼鏡鐘錶",45000,2,2014-01-09,"F","30-39歲",544,31,128457,"忠誠顧客"
"3336","188352","41027_adidas originals","04_服飾二課","進口中性服飾",2682,2,2014-05-25,"F","30-39歲",544,31,128457,"忠誠顧客"
"3337","188352","41017_Earl Jean","04_服飾二課","牛仔服飾",5516,2,2014-01-01,"F","30-39歲",544,31,128457,"忠誠顧客"
"3338","188352","43038_ROCKCOCO","04_服飾二課","街頭運動",2280,2,2014-06-02,"F","30-39歲",544,31,128457,"忠誠顧客"
"3339","188352","73018_草山金工","02_美用二課","生活雜貨",1782,2,2014-06-15,"F","30-39歲",544,31,128457,"忠誠顧客"
"3340","188352","21020_MELISSA","01_美用一課","少女鞋",3576,2,2014-05-25,"F","30-39歲",544,31,128457,"忠誠顧客"
"3341","188557","11028_magic shop","01_美用一課","少女彩妝保養",415,2,2011-02-21,"F","30-39歲",20,21,17675,"警戒顧客"
"3342","188557","22014_miryoku","02_美用二課","女包",1200,2,2011-11-24,"F","30-39歲",20,21,17675,"警戒顧客"
"3343","188557","23616_Renee' Jewelry","02_美用二課","臨時櫃",2048,2,2011-11-24,"F","30-39歲",20,21,17675,"警戒顧客"
"3344","188557","41003_NET","04_服飾二課","國產中性服飾",184,2,2012-03-04,"F","30-39歲",20,21,17675,"警戒顧客"
"3345","188557","51003_雪嶽山","05_美食一課","熟食",298,2,2012-06-14,"F","30-39歲",20,21,17675,"警戒顧客"
"3346","188557","51016_北平田園","05_美食一課","熟食",260,4,2012-03-04,"F","30-39歲",20,21,17675,"警戒顧客"
"3347","188557","11043_skin food","01_美用一課","少女彩妝保養",180,2,2012-04-28,"F","30-39歲",20,21,17675,"警戒顧客"
"3348","188557","22043_pixy","02_美用二課","女包",2552,2,2012-04-28,"F","30-39歲",20,21,17675,"警戒顧客"
"3349","188557","51005_紀文","05_美食一課","熟食",150,2,2012-05-31,"F","30-39歲",20,21,17675,"警戒顧客"
"3350","188557","54005_MISO","06_美食二課","主題餐廳",1309,2,2012-08-19,"F","30-39歲",20,21,17675,"警戒顧客"
"3351","188557","23616_Renee   Jewelry","02_美用二課","臨時櫃",990,2,2012-12-16,"F","30-39歲",20,21,17675,"警戒顧客"
"3352","188557","54053_山頭火拉麵","06_美食二課","主題餐廳",825,2,2013-03-14,"F","30-39歲",20,21,17675,"警戒顧客"
"3353","188557","41003_NET","04_服飾二課","國產中性服飾",1599,2,2013-06-01,"F","30-39歲",20,21,17675,"警戒顧客"
"3354","188557","54053_山頭火拉麵","06_美食二課","主題餐廳",715,2,2013-02-19,"F","30-39歲",20,21,17675,"警戒顧客"
"3355","188557","71002_台隆手創館","02_美用二課","專門大店",219,1,2013-07-14,"F","30-39歲",20,21,17675,"警戒顧客"
"3356","188557","22019_Accessorize","02_美用二課","雜貨配件",745,2,2013-12-22,"F","30-39歲",20,21,17675,"警戒顧客"
"3357","188557","54009_元定食","06_美食二課","主題餐廳",1412,2,2013-07-14,"F","30-39歲",20,21,17675,"警戒顧客"
"3358","188557","51082_米歇蘭","05_美食一課","熟食",320,4,2015-12-12,"F","30-39歲",20,21,17675,"警戒顧客"
"3359","188557","54004_誠屋拉麵","06_美食二課","主題餐廳",650,2,2014-08-11,"F","30-39歲",20,21,17675,"警戒顧客"
"3360","188557","54063_little spoon","06_美食二課","主題餐廳",1254,2,2014-12-21,"F","30-39歲",20,21,17675,"警戒顧客"
"3361","188557","61022_小林煎餅","06_美食二課","轉運站商店",350,4,2014-07-27,"F","30-39歲",20,21,17675,"警戒顧客"
"3362","188921","71002_台隆手創館","02_美用二課","專門大店",780,1,2011-07-08,"F","20-29歲",1132,9,18586,"流失顧客"
"3363","188921","11031_LUSH","01_美用一課","少女彩妝保養",998,2,2011-10-22,"F","20-29歲",1132,9,18586,"流失顧客"
"3364","188921","33026_MOISELLE","03_服飾一課","進口少淑女服飾",7966,2,2012-06-10,"F","20-29歲",1132,9,18586,"流失顧客"
"3365","188921","12012_SAVVY","02_美用二課","國產內睡衣",2980,2,2012-11-25,"F","20-29歲",1132,9,18586,"流失顧客"
"3366","188921","12601_華歌爾","02_美用二課","臨時櫃",1980,2,2012-11-25,"F","20-29歲",1132,9,18586,"流失顧客"
"3367","188921","22653_Cindy","02_美用二課","臨時櫃",500,2,2012-11-25,"F","20-29歲",1132,9,18586,"流失顧客"
"3368","188921","31017_ZARA","03_服飾一課","進口服飾名店",1190,1,2012-11-25,"F","20-29歲",1132,9,18586,"流失顧客"
"3369","188921","34021_ANGEL","03_服飾一課","國產個性服飾",1832,2,2012-11-25,"F","20-29歲",1132,9,18586,"流失顧客"
"3370","188921","51002_凱林鐵板燒","05_美食一課","熟食",360,2,2012-11-25,"F","20-29歲",1132,9,18586,"流失顧客"
